id,state,name,necVersion,hasIdentity,permitAuthority,why
"ky-garrard-garrard-county","KY","Garrard County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-grant-grant-county","KY","Grant County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-graves-graves-county","KY","Graves County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-grayson-grayson-county","KY","Grayson County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-green-green-county","KY","Green County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-greenup-greenup-county","KY","Greenup County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-hancock-hancock-county","KY","Hancock County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-hardin-elizabethtown","KY","City of Elizabethtown Building Dept","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-hardin-hardin-county","KY","Hardin County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-harlan-harlan-county","KY","Harlan County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-harrison-harrison-county","KY","Harrison County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-hart-hart-county","KY","Hart County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-henderson-henderson","KY","City of Henderson Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-henderson-henderson-county","KY","Henderson County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-henry-henry-county","KY","Henry County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-hickman-hickman-county","KY","Hickman County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-hopkins-hopkins-county","KY","Hopkins County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-jackson-jackson-county","KY","Jackson County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-jefferson-jefferson-county","KY","Jefferson County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-jessamine-nicholasville","KY","City of Nicholasville Building Dept","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-jessamine-jessamine-county","KY","Jessamine County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-johnson-johnson-county","KY","Johnson County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-kenton-covington","KY","City of Covington Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-kenton-kenton-county","KY","Kenton County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-knott-knott-county","KY","Knott County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-knox-knox-county","KY","Knox County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-larue-larue-county","KY","Larue County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-laurel-laurel-county","KY","Laurel County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-lawrence-lawrence-county","KY","Lawrence County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-lee-lee-county","KY","Lee County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-leslie-leslie-county","KY","Leslie County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-letcher-letcher-county","KY","Letcher County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-lewis-lewis-county","KY","Lewis County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-lincoln-lincoln-county","KY","Lincoln County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-livingston-livingston-county","KY","Livingston County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-logan-logan-county","KY","Logan County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-lyon-lyon-county","KY","Lyon County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-madison-richmond","KY","City of Richmond Building Dept","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-madison-madison-county","KY","Madison County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-magoffin-magoffin-county","KY","Magoffin County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-marion-marion-county","KY","Marion County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-marshall-marshall-county","KY","Marshall County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-martin-martin-county","KY","Martin County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-mason-mason-county","KY","Mason County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ky-mccracken-paducah","KY","City of Paducah Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
