jurisdictionId,state,name,ahjNational,necVersions,jurisdictionTs,distinctValues,whichShips
"ia-guthrie-guthrie-county","IA","Guthrie County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-hamilton-hamilton-county","IA","Hamilton County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-hancock-hancock-county","IA","Hancock County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-hardin-hardin-county","IA","Hardin County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-harrison-harrison-county","IA","Harrison County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-henry-henry-county","IA","Henry County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-howard-howard-county","IA","Howard County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-humboldt-humboldt-county","IA","Humboldt County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-ida-ida-county","IA","Ida County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-iowa-iowa-county","IA","Iowa County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-jackson-jackson-county","IA","Jackson County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-jasper-jasper-county","IA","Jasper County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-jefferson-jefferson-county","IA","Jefferson County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-johnson-iowa-city","IA","City of Iowa City Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-johnson-johnson-county","IA","Johnson County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-jones-jones-county","IA","Jones County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-keokuk-keokuk-county","IA","Keokuk County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-kossuth-kossuth-county","IA","Kossuth County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-lee-lee-county","IA","Lee County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-linn-cedar-rapids","IA","City of Cedar Rapids Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-linn-linn-county","IA","Linn County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-louisa-louisa-county","IA","Louisa County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-lucas-lucas-county","IA","Lucas County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-lyon-lyon-county","IA","Lyon County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-madison-madison-county","IA","Madison County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-mahaska-mahaska-county","IA","Mahaska County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-marion-marion-county","IA","Marion County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-marshall-marshalltown","IA","City of Marshalltown Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-marshall-marshall-county","IA","Marshall County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-mills-mills-county","IA","Mills County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-mitchell-mitchell-county","IA","Mitchell County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-monona-monona-county","IA","Monona County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-monroe-monroe-county","IA","Monroe County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-montgomery-montgomery-county","IA","Montgomery County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-muscatine-muscatine-county","IA","Muscatine County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-obrien-obrien-county","IA","O'Brien County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-osceola-osceola-county","IA","Osceola County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-page-page-county","IA","Page County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-palo-alto-palo-alto-county","IA","Palo Alto County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-plymouth-plymouth-county","IA","Plymouth County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-pocahontas-pocahontas-county","IA","Pocahontas County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-polk-ankeny","IA","City of Ankeny Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-polk-polk-county","IA","Polk County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-polk-urbandale","IA","City of Urbandale Building Dept","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-polk-west-des-moines","IA","City of West Des Moines Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-pottawattamie-council-bluffs","IA","City of Council Bluffs Building Dept","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-pottawattamie-pottawattamie-county","IA","Pottawattamie County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-poweshiek-poweshiek-county","IA","Poweshiek County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-ringgold-ringgold-county","IA","Ringgold County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-sac-sac-county","IA","Sac County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ia-scott-davenport","IA","City of Davenport Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
